InvoiceNo,CustomerID,StockCode,Quantity,InvoiceDate
536754,14449,22570,1,2010-02-12 14:09:00
536754,14449,20971,3,2010-02-12 14:09:00
536754,14449,85185D,1,2010-02-12 14:09:00
536754,14449,85185B,1,2010-02-12 14:09:00
536754,14449,22147,4,2010-02-12 14:09:00
536754,14449,20727,3,2010-02-12 14:09:00
536759,16781,22296,12,2010-02-12 14:26:00
536759,16781,79164,12,2010-02-12 14:26:00
536759,16781,20828,6,2010-02-12 14:26:00
C536760,17547,22175,-1,2010-02-12 14:29:00
536762,16186,20971,12,2010-02-12 14:40:00
536762,16186,22174,12,2010-02-12 14:40:00
536762,16186,21481,12,2010-02-12 14:40:00
536763,17685,79321,24,2010-02-12 14:42:00
536763,17685,22705,25,2010-02-12 14:42:00
536769,17581,21212,24,2010-02-12 14:47:00
536769,17581,22083,12,2010-02-12 14:47:00
536769,17581,22333,8,2010-02-12 14:47:00
536769,17581,20727,10,2010-02-12 14:47:00
536769,17581,79321,4,2010-02-12 14:47:00
536769,17581,22862,4,2010-02-12 14:47:00
536771,17581,22558,12,2010-02-12 14:49:00
536771,17581,22964,6,2010-02-12 14:49:00
536778,13138,22147,12,2010-02-12 15:03:00
536778,13138,20971,12,2010-02-12 15:03:00
536782,17567,21258,1,2010-02-12 15:18:00
536782,17567,22379,5,2010-02-12 15:18:00
536782,17567,22626,4,2010-02-12 15:18:00
536782,17567,22624,4,2010-02-12 15:18:00
536782,17567,22696,6,2010-02-12 15:18:00
536783,15061,21212,120,2010-02-12 15:19:00
536783,15061,16237,270,2010-02-12 15:19:00
536783,15061,85178,18,2010-02-12 15:19:00
536783,15061,84692,50,2010-02-12 15:19:00
536783,15061,22752,96,2010-02-12 15:19:00
536783,15061,22629,64,2010-02-12 15:19:00
536784,15061,22752,72,2010-02-12 15:20:00
536784,15061,22629,36,2010-02-12 15:20:00
536784,15061,21212,120,2010-02-12 15:20:00
536784,15061,16237,90,2010-02-12 15:20:00
536785,15061,20963,100,2010-02-12 15:22:00
536785,15061,20961,100,2010-02-12 15:22:00
536786,15061,85178,96,2010-02-12 15:23:00
536787,17850,22752,2,2010-02-12 15:24:00
536788,15061,22558,60,2010-02-12 15:25:00
536790,17850,22752,4,2010-02-12 15:26:00
536792,15061,22558,24,2010-02-12 15:28:00
536793,16203,22568,4,2010-02-12 15:39:00
536793,16203,22570,4,2010-02-12 15:39:00
536793,16203,20971,12,2010-02-12 15:39:00
536795,15640,21982,24,2010-02-12 15:40:00
536795,15640,21967,24,2010-02-12 15:40:00
536796,15574,22376,1,2010-02-12 15:46:00
536796,15574,22174,1,2010-02-12 15:46:00
536796,15574,21719,1,2010-02-12 15:46:00
536796,15574,21967,1,2010-02-12 15:46:00
536796,15574,21268,2,2010-02-12 15:46:00
536796,15574,22087,2,2010-02-12 15:46:00
536796,15574,21327,1,2010-02-12 15:46:00
536796,15574,21328,1,2010-02-12 15:46:00
536796,15574,21025,1,2010-02-12 15:46:00
536796,15574,21026,1,2010-02-12 15:46:00
536796,15574,22376,2,2010-02-12 15:46:00
536796,15574,22553,1,2010-02-12 15:46:00
536796,15574,21559,1,2010-02-12 15:46:00
536796,15574,21625,1,2010-02-12 15:46:00
536796,15574,21982,1,2010-02-12 15:46:00
536796,15574,22623,1,2010-02-12 15:46:00
536796,15574,21984,1,2010-02-12 15:46:00
536796,15574,21327,2,2010-02-12 15:46:00
536796,15574,21993,1,2010-02-12 15:46:00
536796,15574,16258A,1,2010-02-12 15:46:00
536796,15574,21484,1,2010-02-12 15:46:00
536796,15574,22557,1,2010-02-12 15:46:00
536796,15574,20728,1,2010-02-12 15:46:00
536796,15574,22748,1,2010-02-12 15:46:00
536796,15574,21577,2,2010-02-12 15:46:00
536797,16770,90002D,4,2010-02-12 15:49:00
536799,17228,22748,2,2010-02-12 16:00:00
536800,14829,22099,12,2010-02-12 16:12:00
536800,14829,22379,5,2010-02-12 16:12:00
536800,14829,84378,12,2010-02-12 16:12:00
536802,17412,22837,4,2010-02-12 16:29:00
536802,17412,22179,8,2010-02-12 16:29:00
536803,14911,22113,6,2010-02-12 16:33:00
536804,14031,22777,12,2010-02-12 16:34:00
536804,14031,21484,36,2010-02-12 16:34:00
536804,14031,22800,12,2010-02-12 16:34:00
536805,14775,20971,12,2010-02-12 16:38:00
536805,14775,22558,12,2010-02-12 16:38:00
C536807,15834,22501,-2,2010-02-12 16:45:00
536808,17659,22568,8,2010-02-12 16:46:00
536808,17659,22569,8,2010-02-12 16:46:00
536808,17659,22570,12,2010-02-12 16:46:00
536808,17659,21481,6,2010-02-12 16:46:00
536813,15646,22089,6,2010-02-12 16:59:00
C536814,13958,21258,-1,2010-02-12 17:03:00
C536815,14443,22178,-1,2010-02-12 17:05:00
536819,13402,22667,6,2010-02-12 17:12:00
536819,13402,21213,24,2010-02-12 17:12:00
536819,13402,21063,12,2010-02-12 17:12:00
536819,13402,22624,2,2010-02-12 17:12:00
536821,17757,22652,1,2010-02-12 17:17:00
536821,17757,22667,4,2010-02-12 17:17:00
536821,17757,22083,6,2010-02-12 17:17:00
C536828,14264,22832,-1,2010-02-12 17:35:00
536831,16029,22207,48,2010-02-12 17:40:00
536832,16634,21925,12,2010-02-12 17:41:00
536833,18239,22785,4,2010-02-12 17:48:00
536833,18239,21349,2,2010-02-12 17:48:00
536833,18239,21352,2,2010-02-12 17:48:00
536833,18239,21621,2,2010-02-12 17:48:00
536834,14576,21111,12,2010-02-12 17:51:00
536836,18168,22649,1,2010-02-12 18:08:00
536836,18168,16156S,25,2010-02-12 18:08:00
536836,18168,16161P,25,2010-02-12 18:08:00
536837,14395,22171,2,2010-02-12 18:15:00
536837,14395,16161M,25,2010-02-12 18:15:00
536837,14395,22112,7,2010-02-12 18:15:00
536837,14395,22470,3,2010-02-12 18:15:00
536837,14395,20984,5,2010-02-12 18:15:00
536837,14395,85214,1,2010-02-12 18:15:00
536839,15093,21916,24,2010-02-12 18:25:00
536840,12738,21977,24,2010-02-12 18:27:00
536840,12738,21212,24,2010-02-12 18:27:00
536841,16150,22171,2,2010-02-12 18:27:00
536841,16150,22470,6,2010-02-12 18:27:00
536841,16150,22759,12,2010-02-12 18:27:00
536842,17552,22623,6,2010-02-12 18:45:00
536842,17552,22584,6,2010-02-12 18:45:00
536842,17552,22551,12,2010-02-12 18:45:00
536845,17961,20727,1,2010-02-12 19:18:00
536845,17961,21479,1,2010-02-12 19:18:00
536845,17961,20978,3,2010-02-12 19:18:00
536845,17961,21479,2,2010-02-12 19:18:00
536846,14573,22667,1,2010-02-12 19:59:00
536846,14573,22752,2,2010-02-12 19:59:00
536846,14573,22624,1,2010-02-12 19:59:00
536846,14573,20728,2,2010-02-12 19:59:00
536846,14573,22418,12,2010-02-12 19:59:00
536846,14573,22470,1,2010-02-12 19:59:00
536846,14573,22113,1,2010-02-12 19:59:00
536846,14573,22443,1,2010-02-12 19:59:00
536846,14573,22442,1,2010-02-12 19:59:00
536846,14573,22501,1,2010-02-12 19:59:00
536846,14573,20982,1,2010-02-12 19:59:00
536846,14573,20971,1,2010-02-12 19:59:00
536846,14573,22837,3,2010-02-12 19:59:00
536846,14573,22179,1,2010-02-12 19:59:00
536846,14573,22468,1,2010-02-12 19:59:00
536851,12967,21485,6,2010-03-12 09:49:00
536851,12967,22276,36,2010-03-12 09:49:00
536851,12967,22503,6,2010-03-12 09:49:00
536851,12967,22333,32,2010-03-12 09:49:00
536851,12967,22504,6,2010-03-12 09:49:00
536856,13370,22759,12,2010-03-12 10:26:00
536856,13370,22622,4,2010-03-12 10:26:00
536856,13370,22623,6,2010-03-12 10:26:00
536856,13370,22748,6,2010-03-12 10:26:00
536856,13370,21993,6,2010-03-12 10:26:00
536856,13370,22800,4,2010-03-12 10:26:00
536856,13370,22468,4,2010-03-12 10:26:00
536857,16883,22802,1,2010-03-12 10:33:00
536857,16883,85049B,4,2010-03-12 10:33:00
536857,16883,85049D,5,2010-03-12 10:33:00
536857,16883,85049G,4,2010-03-12 10:33:00
536857,16883,85049H,3,2010-03-12 10:33:00
536857,16883,22558,2,2010-03-12 10:33:00
536859,12841,84692,5,2010-03-12 10:43:00
536859,12841,22083,14,2010-03-12 10:43:00
536859,12841,22582,4,2010-03-12 10:43:00
536859,12841,22584,3,2010-03-12 10:43:00
536859,12841,22468,3,2010-03-12 10:43:00
536859,12841,79321,3,2010-03-12 10:43:00
536860,16905,22626,1,2010-03-12 10:43:00
536860,16905,21485,3,2010-03-12 10:43:00
536860,16905,21484,2,2010-03-12 10:43:00
536861,12427,21328,12,2010-03-12 10:44:00
536863,17967,10123C,1,2010-03-12 11:19:00
536863,17967,16237,1,2010-03-12 11:19:00
536863,17967,20727,1,2010-03-12 11:19:00
536863,17967,22147,1,2010-03-12 11:19:00
536863,17967,20767,1,2010-03-12 11:19:00
536863,17967,20986,2,2010-03-12 11:19:00
536863,17967,10002,1,2010-03-12 11:19:00
536863,17967,22758,1,2010-03-12 11:19:00
536863,17967,21883,1,2010-03-12 11:19:00
536863,17967,21882,1,2010-03-12 11:19:00
536863,17967,21026,1,2010-03-12 11:19:00
536863,17967,22800,1,2010-03-12 11:19:00
536863,17967,22748,1,2010-03-12 11:19:00
536863,17967,22653,2,2010-03-12 11:19:00
536863,17967,22756,1,2010-03-12 11:19:00
536863,17967,22147,3,2010-03-12 11:19:00
536863,17967,20961,2,2010-03-12 11:19:00
536863,17967,20963,1,2010-03-12 11:19:00
536863,17967,22968,2,2010-03-12 11:19:00
536874,16891,84993A,1,2010-03-12 11:35:00
536874,16891,22914,1,2010-03-12 11:35:00
536874,16891,22968,1,2010-03-12 11:35:00
536874,16891,22089,1,2010-03-12 11:35:00
536874,16891,22912,1,2010-03-12 11:35:00
536874,16891,22450,1,2010-03-12 11:35:00
536874,16891,22449,1,2010-03-12 11:35:00
536874,16891,22083,1,2010-03-12 11:35:00
536874,16891,84520B,1,2010-03-12 11:35:00
536874,16891,21078,1,2010-03-12 11:35:00
536890,14156,17091J,72,2010-03-12 11:48:00
536938,14680,21479,72,2010-03-12 12:05:00
536938,14680,22112,72,2010-03-12 12:05:00
536938,14680,22837,36,2010-03-12 12:05:00
536938,14680,21258,24,2010-03-12 12:05:00
536938,14680,79321,72,2010-03-12 12:05:00
536943,17884,22748,2,2010-03-12 12:11:00
536943,17884,22738,1,2010-03-12 12:11:00
536944,12557,20727,60,2010-03-12 12:20:00
536944,12557,20728,100,2010-03-12 12:20:00
536945,14083,22278,1,2010-03-12 12:24:00
536945,14083,22956,1,2010-03-12 12:24:00
536945,14083,21250,2,2010-03-12 12:24:00
536945,14083,21678,1,2010-03-12 12:24:00
536945,14083,84569B,1,2010-03-12 12:24:00
536945,14083,21677,6,2010-03-12 12:24:00
536945,14083,22437,1,2010-03-12 12:24:00
536945,14083,22553,1,2010-03-12 12:24:00
536945,14083,22557,1,2010-03-12 12:24:00
536945,14083,22551,1,2010-03-12 12:24:00
536945,14083,21621,1,2010-03-12 12:24:00
536945,14083,21828,1,2010-03-12 12:24:00
536945,14083,22133,2,2010-03-12 12:24:00
536945,14083,21564,2,2010-03-12 12:24:00
536945,14083,21933,2,2010-03-12 12:24:00
536946,13013,22738,20,2010-03-12 12:28:00
536946,13013,22083,12,2010-03-12 12:28:00
536946,13013,84692,25,2010-03-12 12:28:00
536946,13013,22449,12,2010-03-12 12:28:00
536946,13013,22450,6,2010-03-12 12:28:00
536946,13013,22090,6,2010-03-12 12:28:00
536946,13013,22557,12,2010-03-12 12:28:00
536946,13013,21212,24,2010-03-12 12:28:00
536947,13013,84692,25,2010-03-12 12:29:00
536947,13013,21212,24,2010-03-12 12:29:00
536947,13013,21216,4,2010-03-12 12:29:00
536947,13013,22333,8,2010-03-12 12:29:00
536947,13013,22558,12,2010-03-12 12:29:00
536947,13013,84534B,24,2010-03-12 12:29:00
536947,13013,22468,4,2010-03-12 12:29:00
536947,13013,84510A,10,2010-03-12 12:29:00
536947,13013,84030E,4,2010-03-12 12:29:00
536947,13013,84536A,16,2010-03-12 12:29:00
536947,13013,84520B,12,2010-03-12 12:29:00
536956,14210,47566,5,2010-03-12 12:43:00
536957,17809,22569,12,2010-03-12 12:43:00
536957,17809,22568,12,2010-03-12 12:43:00
536957,17809,84032A,18,2010-03-12 12:43:00
536957,17809,22652,24,2010-03-12 12:43:00
536957,17809,22624,24,2010-03-12 12:43:00
536960,16477,22112,6,2010-03-12 12:48:00
536968,16013,79321,48,2010-03-12 13:09:00
536972,16926,22626,1,2010-03-12 13:42:00
536972,16926,22624,4,2010-03-12 13:42:00
536973,17787,22694,6,2010-03-12 13:43:00
536973,17787,22637,4,2010-03-12 13:43:00
536973,17787,21258,2,2010-03-12 13:43:00
536973,17787,22296,12,2010-03-12 13:43:00
536973,17787,22151,24,2010-03-12 13:43:00
536974,12682,22352,12,2010-03-12 13:59:00
536974,12682,22748,6,2010-03-12 13:59:00
536975,14911,22752,6,2010-03-12 14:04:00
536975,14911,21888,4,2010-03-12 14:04:00
536975,14911,22623,3,2010-03-12 14:04:00
536975,14911,20961,10,2010-03-12 14:04:00
536975,14911,22837,8,2010-03-12 14:04:00
536975,14911,79321,4,2010-03-12 14:04:00
536975,14911,22705,25,2010-03-12 14:04:00
536975,14911,22748,6,2010-03-12 14:04:00
536975,14911,21484,4,2010-03-12 14:04:00
536975,14911,84030E,4,2010-03-12 14:04:00
536975,14911,22113,8,2010-03-12 14:04:00
536975,14911,22112,9,2010-03-12 14:04:00
536975,14911,20982,12,2010-03-12 14:04:00
536976,14723,21982,3,2010-03-12 14:18:00
536976,14723,22470,1,2010-03-12 14:18:00
536976,14723,21967,3,2010-03-12 14:18:00
536976,14723,21479,2,2010-03-12 14:18:00
536977,17954,21481,1,2010-03-12 14:18:00
536977,17954,22968,2,2010-03-12 14:18:00
536977,17954,22558,2,2010-03-12 14:18:00
536977,17954,22837,2,2010-03-12 14:18:00
536977,17954,22696,3,2010-03-12 14:18:00
C536979,17841,84685,-1,2010-03-12 14:23:00
536981,14723,21982,1,2010-03-12 14:26:00
536981,14723,85136A,1,2010-03-12 14:26:00
536983,12712,22171,4,2010-03-12 14:30:00
536983,12712,22914,3,2010-03-12 14:30:00
536983,12712,22445,6,2010-03-12 14:30:00
536983,12712,16016,10,2010-03-12 14:30:00
536984,17841,20963,1,2010-03-12 14:35:00
536984,17841,20961,1,2010-03-12 14:35:00
536984,17841,82616B,1,2010-03-12 14:35:00
536984,17841,84030E,1,2010-03-12 14:35:00
536984,17841,21558,2,2010-03-12 14:35:00
536984,17841,79321,24,2010-03-12 14:35:00
536984,17841,21916,1,2010-03-12 14:35:00
536984,17841,85232B,7,2010-03-12 14:35:00
536984,17841,21784,1,2010-03-12 14:35:00
536985,15373,21625,3,2010-03-12 14:40:00
536985,15373,22504,1,2010-03-12 14:40:00
536985,15373,22179,4,2010-03-12 14:40:00
536985,15373,22113,4,2010-03-12 14:40:00
536985,15373,22087,6,2010-03-12 14:40:00
536986,16140,21479,8,2010-03-12 14:40:00
536986,16140,22694,6,2010-03-12 14:40:00
536986,16140,22470,6,2010-03-12 14:40:00
536987,17198,90151,1,2010-03-12 14:54:00
536987,17198,20773,2,2010-03-12 14:54:00
536987,17198,20854,1,2010-03-12 14:54:00
536987,17198,20657,1,2010-03-12 14:54:00
536987,17198,16237,1,2010-03-12 14:54:00
536987,17198,20774,1,2010-03-12 14:54:00
536987,17198,20773,3,2010-03-12 14:54:00
536987,17198,20982,1,2010-03-12 14:54:00
536987,17198,85178,1,2010-03-12 14:54:00
536987,17198,47503H,1,2010-03-12 14:54:00
536988,17238,22352,2,2010-03-12 15:05:00
536988,17238,22964,3,2010-03-12 15:05:00
536988,17238,84380,2,2010-03-12 15:05:00
536988,17238,21479,1,2010-03-12 15:05:00
536988,17238,22694,1,2010-03-12 15:05:00
536988,17238,22968,2,2010-03-12 15:05:00
536988,17238,22748,3,2010-03-12 15:05:00
536988,17238,21481,2,2010-03-12 15:05:00
536988,17238,22837,4,2010-03-12 15:05:00
536989,17238,21054,1,2010-03-12 15:10:00
536989,17238,22837,1,2010-03-12 15:10:00
536989,17238,21479,1,2010-03-12 15:10:00
536989,17238,21992,1,2010-03-12 15:10:00
536989,17238,22470,1,2010-03-12 15:10:00
536989,17238,21485,2,2010-03-12 15:10:00
536989,17238,22618,1,2010-03-12 15:10:00
536990,12793,21992,6,2010-03-12 15:14:00
536990,12793,20728,14,2010-03-12 15:14:00
536993,14396,22470,2,2010-03-12 15:19:00
536993,14396,21933,1,2010-03-12 15:19:00
536993,14396,21327,1,2010-03-12 15:19:00
536993,14396,22837,1,2010-03-12 15:19:00
536993,14396,20828,1,2010-03-12 15:19:00
536993,14396,21937,1,2010-03-12 15:19:00
536993,14396,22418,2,2010-03-12 15:19:00
536993,14396,22964,1,2010-03-12 15:19:00
536993,14396,22359,1,2010-03-12 15:19:00
536993,14396,22362,1,2010-03-12 15:19:00
537022,12725,85038,6,2010-03-12 15:45:00
537022,12725,22809,6,2010-03-12 15:45:00
537023,16725,22786,1,2010-03-12 16:02:00
537023,16725,16237,1,2010-03-12 16:02:00
537023,16725,21977,1,2010-03-12 16:02:00
537023,16725,79321,6,2010-03-12 16:02:00
537026,12395,21212,120,2010-03-12 16:35:00
537026,12395,21977,120,2010-03-12 16:35:00
537026,12395,22417,120,2010-03-12 16:35:00
537026,12395,22551,12,2010-03-12 16:35:00
537026,12395,84992,24,2010-03-12 16:35:00
537030,16455,22147,12,2010-03-12 16:44:00
537030,16455,20971,12,2010-03-12 16:44:00
537030,16455,22570,8,2010-03-12 16:44:00
537034,13081,22431,24,2010-03-12 17:20:00
537034,13081,22553,24,2010-03-12 17:20:00
537034,13081,22418,24,2010-03-12 17:20:00
537034,13081,22629,12,2010-03-12 17:20:00
537034,13081,22738,10,2010-03-12 17:20:00
537034,13081,20829,8,2010-03-12 17:20:00
537034,13081,20963,20,2010-03-12 17:20:00
537034,13081,22090,24,2010-03-12 17:20:00
537034,13081,22133,12,2010-03-12 17:20:00
537034,13081,21559,6,2010-03-12 17:20:00
537034,13081,21677,12,2010-03-12 17:20:00
537034,13081,20971,12,2010-03-12 17:20:00
537034,13081,21947,12,2010-03-12 17:20:00
537034,13081,22466,12,2010-03-12 17:20:00
537034,13081,22569,12,2010-03-12 17:20:00
537034,13081,84030E,12,2010-03-12 17:20:00
537034,13081,22837,12,2010-03-12 17:20:00
537034,13081,22748,6,2010-03-12 17:20:00
537034,13081,22432,6,2010-03-12 17:20:00
537034,13081,21481,12,2010-03-12 17:20:00
537034,13081,22570,8,2010-03-12 17:20:00
537034,13081,22568,8,2010-03-12 17:20:00
537036,15545,85049G,1,2010-03-12 17:28:00
537036,15545,22551,1,2010-03-12 17:28:00
537036,15545,22837,5,2010-03-12 17:28:00
537037,17243,21485,6,2010-05-12 10:03:00
537038,15465,22083,10,2010-05-12 10:12:00
537041,16033,22652,4,2010-05-12 10:36:00
537041,16033,22667,2,2010-05-12 10:36:00
537041,16033,22629,1,2010-05-12 10:36:00
537041,16033,22955,1,2010-05-12 10:36:00
537041,16033,22956,1,2010-05-12 10:36:00
537042,13838,22955,1,2010-05-12 10:45:00
537042,13838,22956,1,2010-05-12 10:45:00
537042,13838,20773,1,2010-05-12 10:45:00
537042,13838,22862,1,2010-05-12 10:45:00
537042,13838,22470,1,2010-05-12 10:45:00
537042,13838,21112,1,2010-05-12 10:45:00
537042,13838,17109D,2,2010-05-12 10:45:00
537042,13838,21328,1,2010-05-12 10:45:00
537042,13838,22624,1,2010-05-12 10:45:00
537042,13838,22968,1,2010-05-12 10:45:00
537044,18055,21479,4,2010-05-12 10:52:00
537044,18055,22802,2,2010-05-12 10:52:00
537044,18055,84030E,4,2010-05-12 10:52:00
537044,18055,22112,9,2010-05-12 10:52:00
537044,18055,21258,2,2010-05-12 10:52:00
537045,15038,90002D,1,2010-05-12 10:54:00
537045,15038,22296,1,2010-05-12 10:54:00
537045,15038,22112,1,2010-05-12 10:54:00
537045,15038,21485,1,2010-05-12 10:54:00
537046,18109,22470,3,2010-05-12 10:58:00
537046,18109,22855,7,2010-05-12 10:58:00
537046,18109,22667,5,2010-05-12 10:58:00
537047,13069,10002,1,2010-05-12 11:02:00
537047,13069,22738,2,2010-05-12 11:02:00
537047,13069,22809,2,2010-05-12 11:02:00
537047,13069,22694,2,2010-05-12 11:02:00
537047,13069,22470,5,2010-05-12 11:02:00
537049,16241,21626,12,2010-05-12 11:04:00
537049,16241,21621,2,2010-05-12 11:04:00
537049,16241,21479,4,2010-05-12 11:04:00
537049,16241,21485,3,2010-05-12 11:04:00
537049,16241,22837,4,2010-05-12 11:04:00
537050,14800,16237,30,2010-05-12 11:10:00
537050,14800,22758,2,2010-05-12 11:10:00
537050,14800,22964,2,2010-05-12 11:10:00
537050,14800,22551,2,2010-05-12 11:10:00
537050,14800,22553,2,2010-05-12 11:10:00
537050,14800,21481,2,2010-05-12 11:10:00
537050,14800,22418,12,2010-05-12 11:10:00
537050,14800,22748,10,2010-05-12 11:10:00
537050,14800,22629,10,2010-05-12 11:10:00
537050,14800,22563,5,2010-05-12 11:10:00
537050,14800,22564,5,2010-05-12 11:10:00
537050,14800,22837,5,2010-05-12 11:10:00
537051,15708,21916,1,2010-05-12 11:12:00
537051,15708,22694,2,2010-05-12 11:12:00
537051,15708,22470,3,2010-05-12 11:12:00
537051,15708,21916,4,2010-05-12 11:12:00
537051,15708,22799,1,2010-05-12 11:12:00
537051,15708,22624,1,2010-05-12 11:12:00
537052,16839,21216,24,2010-05-12 11:15:00
537054,16931,20854,3,2010-05-12 11:40:00
537054,16931,20723,2,2010-05-12 11:40:00
537054,16931,20728,2,2010-05-12 11:40:00
537054,16931,85038,3,2010-05-12 11:40:00
537054,16931,20971,2,2010-05-12 11:40:00
537054,16931,22748,1,2010-05-12 11:40:00
537055,16814,22667,2,2010-05-12 11:45:00
537057,15351,22379,2,2010-05-12 11:49:00
537057,15351,22618,1,2010-05-12 11:49:00
537057,15351,85214,12,2010-05-12 11:49:00
537057,15351,21447,1,2010-05-12 11:49:00
537057,15351,22185,1,2010-05-12 11:49:00
537057,15351,22432,1,2010-05-12 11:49:00
537057,15351,21888,1,2010-05-12 11:49:00
537058,13269,22752,2,2010-05-12 11:51:00
537058,13269,22837,4,2010-05-12 11:51:00
537059,14813,21982,12,2010-05-12 11:54:00
537059,14813,22752,1,2010-05-12 11:54:00
537059,14813,22450,1,2010-05-12 11:54:00
537059,14813,22449,1,2010-05-12 11:54:00
537059,14813,22758,1,2010-05-12 11:54:00
537059,14813,22752,3,2010-05-12 11:54:00
537059,14813,22837,1,2010-05-12 11:54:00
537065,12567,22837,8,2010-05-12 11:57:00
537065,12567,22968,8,2010-05-12 11:57:00
537065,12567,21787,24,2010-05-12 11:57:00
537065,12567,47566,5,2010-05-12 11:57:00
537065,12567,20728,10,2010-05-12 11:57:00
537065,12567,21559,6,2010-05-12 11:57:00
537065,12567,22352,6,2010-05-12 11:57:00
537065,12567,21982,24,2010-05-12 11:57:00
537065,12567,22614,24,2010-05-12 11:57:00
537065,12567,84870B,4,2010-05-12 11:57:00
537065,12567,84870C,4,2010-05-12 11:57:00
537065,12567,22551,12,2010-05-12 11:57:00
537065,12567,21054,6,2010-05-12 11:57:00
537065,12567,21055,6,2010-05-12 11:57:00
537067,14813,20828,2,2010-05-12 11:57:00
537067,14813,72349B,1,2010-05-12 11:57:00
537067,14813,17091J,1,2010-05-12 11:57:00
537077,17062,22107,2,2010-05-12 11:59:00
537077,17062,22109,3,2010-05-12 11:59:00
537077,17062,84992,12,2010-05-12 11:59:00
537077,17062,21977,6,2010-05-12 11:59:00
537077,17062,22417,6,2010-05-12 11:59:00
537077,17062,84993B,12,2010-05-12 11:59:00
537077,17062,21355,2,2010-05-12 11:59:00
537077,17062,22696,6,2010-05-12 11:59:00
537081,15332,22553,12,2010-05-12 12:00:00
537081,15332,22551,12,2010-05-12 12:00:00
537081,15332,22568,24,2010-05-12 12:00:00
537081,15332,22569,16,2010-05-12 12:00:00
537086,15332,22569,8,2010-05-12 12:01:00
537086,15332,22021,24,2010-05-12 12:01:00
537111,14810,22637,1,2010-05-12 12:08:00
537111,14810,22551,5,2010-05-12 12:08:00
537111,14810,22557,5,2010-05-12 12:08:00
537111,14810,85232B,3,2010-05-12 12:08:00
537111,14810,22629,5,2010-05-12 12:08:00
537117,16353,79321,48,2010-05-12 12:09:00
